,TOP0_WCH,TOP0_LCH,TOP0_TOTCH,TOP0_WRCH,JGL0_WCH,JGL0_LCH,JGL0_TOTCH,JGL0_WRCH,MID0_WCH,MID0_LCH,MID0_TOTCH,MID0_WRCH,ADC0_WCH,ADC0_LCH,ADC0_TOTCH,ADC0_WRCH,SUP0_WCH,SUP0_LCH,SUP0_TOTCH,SUP0_WRCH,TOP1_WCH,TOP1_LCH,TOP1_TOTCH,TOP1_WRCH,JGL1_WCH,JGL1_LCH,JGL1_TOTCH,JGL1_WRCH,MID1_WCH,MID1_LCH,MID1_TOTCH,MID1_WRCH,ADC1_WCH,ADC1_LCH,ADC1_TOTCH,ADC1_WRCH,SUP1_WCH,SUP1_LCH,SUP1_TOTCH,SUP1_WRCH
EUW1_6070414943,1.0,3.0,4.0,0.25,20.0,18.0,38.0,0.5263157894736842,0.0,1.0,1.0,0.0,18.0,14.0,32.0,0.5625,161.0,111.0,272.0,0.5919117647058824,12.0,15.0,27.0,0.4444444444444444,133.0,127.0,260.0,0.5115384615384615,81.0,81.0,162.0,0.5,95.0,51.0,146.0,0.6506849315068494,9.0,14.0,23.0,0.391304347826087
EUW1_6047461493,,,,,,,,,0.0,0.0,0.0,0.5,,,,,15.0,21.0,36.0,0.4166666666666667,5.0,6.0,11.0,0.45454545454545453,19.0,15.0,34.0,0.5588235294117647,1.0,0.0,1.0,1.0,3.0,6.0,9.0,0.3333333333333333,,,,
EUW1_6122391473,35.0,28.0,63.0,0.5555555555555556,5.0,6.0,11.0,0.45454545454545453,2.0,2.0,4.0,0.5,4.0,1.0,5.0,0.8,94.0,74.0,168.0,0.5595238095238095,2.0,1.0,3.0,0.6666666666666666,4.0,3.0,7.0,0.5714285714285714,155.0,122.0,277.0,0.5595667870036101,6.0,1.0,7.0,0.8571428571428571,19.0,11.0,30.0,0.6333333333333333
EUW1_6141253579,4.0,4.0,8.0,0.5,11.0,9.0,20.0,0.55,7.0,4.0,11.0,0.6363636363636364,60.0,56.0,116.0,0.5172413793103449,3.0,4.0,7.0,0.42857142857142855,23.0,22.0,45.0,0.5111111111111111,5.0,5.0,10.0,0.5,5.0,4.0,9.0,0.5555555555555556,17.0,9.0,26.0,0.6538461538461539,2.0,2.0,4.0,0.5
EUW1_6136382951,0.0,0.0,0.0,0.5,4.0,2.0,6.0,0.6666666666666666,0.0,1.0,1.0,0.0,19.0,27.0,46.0,0.41304347826086957,52.0,42.0,94.0,0.5531914893617021,,,,,0.0,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.5,,,,
EUW1_6130042973,132.0,105.0,237.0,0.5569620253164557,37.0,45.0,82.0,0.45121951219512196,4.0,9.0,13.0,0.3076923076923077,15.0,16.0,31.0,0.4838709677419355,70.0,73.0,143.0,0.48951048951048953,18.0,18.0,36.0,0.5,55.0,69.0,124.0,0.4435483870967742,120.0,82.0,202.0,0.594059405940594,1.0,2.0,3.0,0.3333333333333333,14.0,16.0,30.0,0.4666666666666667
EUW1_6141425074,60.0,52.0,112.0,0.5357142857142857,2.0,4.0,6.0,0.3333333333333333,,,,,6.0,7.0,13.0,0.46153846153846156,0.0,4.0,4.0,0.0,75.0,47.0,122.0,0.6147540983606558,72.0,42.0,114.0,0.631578947368421,141.0,119.0,260.0,0.5423076923076923,,,,,41.0,30.0,71.0,0.5774647887323944
EUW1_6138976086,129.0,116.0,245.0,0.5265306122448979,5.0,4.0,9.0,0.5555555555555556,7.0,5.0,12.0,0.5833333333333334,13.0,7.0,20.0,0.65,0.0,0.0,0.0,0.5,6.0,1.0,7.0,0.8571428571428571,,,,,36.0,27.0,63.0,0.5714285714285714,10.0,15.0,25.0,0.4,0.0,0.0,0.0,0.5
EUW1_6141726750,91.0,82.0,173.0,0.5260115606936416,16.0,10.0,26.0,0.6153846153846154,17.0,12.0,29.0,0.5862068965517241,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,117.0,114.0,231.0,0.5064935064935064,,,,,49.0,47.0,96.0,0.5104166666666666,9.0,7.0,16.0,0.5625,32.0,16.0,48.0,0.6666666666666666
EUW1_6141084370,,,,,1.0,2.0,3.0,0.3333333333333333,19.0,17.0,36.0,0.5277777777777778,664.0,625.0,1289.0,0.5151280062063616,35.0,15.0,50.0,0.7,,,,,8.0,15.0,23.0,0.34782608695652173,9.0,2.0,11.0,0.8181818181818182,2.0,0.0,2.0,1.0,2.0,1.0,3.0,0.6666666666666666
EUW1_6110942832,0.0,2.0,2.0,0.0,11.0,8.0,19.0,0.5789473684210527,2.0,0.0,2.0,1.0,5.0,5.0,10.0,0.5,,,,,4.0,3.0,7.0,0.5714285714285714,30.0,29.0,59.0,0.5084745762711864,,,,,1.0,4.0,5.0,0.2,13.0,8.0,21.0,0.6190476190476191
EUW1_6068090055,10.0,3.0,13.0,0.7692307692307693,,,,,30.0,29.0,59.0,0.5084745762711864,16.0,13.0,29.0,0.5517241379310345,190.0,179.0,369.0,0.5149051490514905,,,,,,,,,4.0,0.0,4.0,1.0,,,,,,,,
EUW1_5690797299,37.0,36.0,73.0,0.5068493150684932,,,,,21.0,31.0,52.0,0.40384615384615385,1.0,0.0,1.0,1.0,93.0,78.0,171.0,0.543859649122807,2.0,1.0,3.0,0.6666666666666666,,,,,125.0,100.0,225.0,0.5555555555555556,26.0,20.0,46.0,0.5652173913043478,12.0,7.0,19.0,0.631578947368421
EUW1_6136898921,31.0,42.0,73.0,0.4246575342465753,58.0,32.0,90.0,0.6444444444444445,17.0,17.0,34.0,0.5,108.0,71.0,179.0,0.6033519553072626,25.0,19.0,44.0,0.5681818181818182,13.0,11.0,24.0,0.5416666666666666,3.0,5.0,8.0,0.375,81.0,73.0,154.0,0.525974025974026,206.0,170.0,376.0,0.5478723404255319,4.0,5.0,9.0,0.4444444444444444
EUW1_6141078393,24.0,23.0,47.0,0.5106382978723404,70.0,60.0,130.0,0.5384615384615384,10.0,7.0,17.0,0.5882352941176471,27.0,27.0,54.0,0.5,16.0,8.0,24.0,0.6666666666666666,12.0,6.0,18.0,0.6666666666666666,16.0,13.0,29.0,0.5517241379310345,0.0,2.0,2.0,0.0,6.0,9.0,15.0,0.4,1.0,2.0,3.0,0.3333333333333333
EUW1_6133436632,12.0,5.0,17.0,0.7058823529411765,0.0,0.0,0.0,0.5,16.0,10.0,26.0,0.6153846153846154,5.0,5.0,10.0,0.5,306.0,228.0,534.0,0.5730337078651685,14.0,10.0,24.0,0.5833333333333334,57.0,45.0,102.0,0.5588235294117647,10.0,7.0,17.0,0.5882352941176471,32.0,17.0,49.0,0.6530612244897959,,,,
EUW1_6091925933,1.0,3.0,4.0,0.25,0.0,0.0,0.0,0.5,22.0,16.0,38.0,0.5789473684210527,2.0,4.0,6.0,0.3333333333333333,37.0,29.0,66.0,0.5606060606060606,5.0,6.0,11.0,0.45454545454545453,340.0,297.0,637.0,0.533751962323391,163.0,147.0,310.0,0.5258064516129032,236.0,213.0,449.0,0.5256124721603563,28.0,21.0,49.0,0.5714285714285714
EUW1_6126051513,1.0,3.0,4.0,0.25,0.0,1.0,1.0,0.0,,,,,19.0,24.0,43.0,0.4418604651162791,,,,,0.0,3.0,3.0,0.0,5.0,1.0,6.0,0.8333333333333334,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,
EUW1_6138105734,,,,,0.0,0.0,0.0,0.5,,,,,1.0,0.0,1.0,1.0,,,,,14.0,9.0,23.0,0.6086956521739131,27.0,16.0,43.0,0.627906976744186,6.0,3.0,9.0,0.6666666666666666,,,,,13.0,7.0,20.0,0.65
EUW1_6134805518,,,,,,,,,,,,,,,,,,,,,,,,,79.0,88.0,167.0,0.47305389221556887,79.0,55.0,134.0,0.5895522388059702,,,,,,,,
EUW1_6139854742,30.0,25.0,55.0,0.5454545454545454,29.0,29.0,58.0,0.5,10.0,14.0,24.0,0.4166666666666667,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,3.0,3.0,0.0,1.0,3.0,4.0,0.25,6.0,4.0,10.0,0.6,77.0,68.0,145.0,0.5310344827586206
EUW1_6034812066,15.0,12.0,27.0,0.5555555555555556,79.0,43.0,122.0,0.6475409836065574,233.0,190.0,423.0,0.5508274231678487,8.0,12.0,20.0,0.4,6.0,4.0,10.0,0.6,69.0,55.0,124.0,0.5564516129032258,178.0,125.0,303.0,0.5874587458745875,48.0,53.0,101.0,0.4752475247524752,5.0,3.0,8.0,0.625,0.0,2.0,2.0,0.0
EUW1_6136017904,11.0,11.0,22.0,0.5,46.0,23.0,69.0,0.6666666666666666,74.0,62.0,136.0,0.5441176470588235,14.0,15.0,29.0,0.4827586206896552,1.0,3.0,4.0,0.25,11.0,12.0,23.0,0.4782608695652174,6.0,5.0,11.0,0.5454545454545454,13.0,8.0,21.0,0.6190476190476191,11.0,10.0,21.0,0.5238095238095238,6.0,5.0,11.0,0.5454545454545454
EUW1_6138084156,55.0,41.0,96.0,0.5729166666666666,194.0,141.0,335.0,0.5791044776119403,14.0,5.0,19.0,0.7368421052631579,7.0,1.0,8.0,0.875,5.0,7.0,12.0,0.4166666666666667,70.0,42.0,112.0,0.625,1.0,1.0,2.0,0.5,8.0,3.0,11.0,0.7272727272727273,161.0,143.0,304.0,0.5296052631578947,9.0,6.0,15.0,0.6
EUW1_6136395783,27.0,22.0,49.0,0.5510204081632653,52.0,37.0,89.0,0.5842696629213483,3.0,2.0,5.0,0.6,24.0,18.0,42.0,0.5714285714285714,68.0,56.0,124.0,0.5483870967741935,0.0,0.0,0.0,0.5,11.0,13.0,24.0,0.4583333333333333,23.0,25.0,48.0,0.4791666666666667,58.0,46.0,104.0,0.5576923076923077,0.0,0.0,0.0,0.5
EUW1_6140734556,83.0,65.0,148.0,0.5608108108108109,35.0,20.0,55.0,0.6363636363636364,0.0,2.0,2.0,0.0,3.0,4.0,7.0,0.42857142857142855,3.0,2.0,5.0,0.6,11.0,13.0,24.0,0.4583333333333333,15.0,24.0,39.0,0.38461538461538464,2.0,9.0,11.0,0.18181818181818182,4.0,2.0,6.0,0.6666666666666666,46.0,42.0,88.0,0.5227272727272727
EUW1_6140451785,2.0,2.0,4.0,0.5,6.0,6.0,12.0,0.5,0.0,1.0,1.0,0.0,17.0,8.0,25.0,0.68,2.0,2.0,4.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,,,,,,,,,9.0,12.0,21.0,0.42857142857142855
EUW1_6138511644,87.0,68.0,155.0,0.5612903225806452,2.0,0.0,2.0,1.0,66.0,70.0,136.0,0.4852941176470588,5.0,8.0,13.0,0.38461538461538464,74.0,38.0,112.0,0.6607142857142857,24.0,19.0,43.0,0.5581395348837209,7.0,3.0,10.0,0.7,0.0,0.0,0.0,0.5,2.0,1.0,3.0,0.6666666666666666,0.0,0.0,0.0,0.5
EUW1_6141668460,5.0,3.0,8.0,0.625,9.0,15.0,24.0,0.375,0.0,1.0,1.0,0.0,8.0,5.0,13.0,0.6153846153846154,282.0,266.0,548.0,0.5145985401459854,6.0,8.0,14.0,0.42857142857142855,17.0,6.0,23.0,0.7391304347826086,1.0,5.0,6.0,0.16666666666666666,29.0,24.0,53.0,0.5471698113207547,52.0,43.0,95.0,0.5473684210526316
EUW1_6130641648,5.0,8.0,13.0,0.38461538461538464,0.0,4.0,4.0,0.0,27.0,16.0,43.0,0.627906976744186,40.0,29.0,69.0,0.5797101449275363,0.0,0.0,0.0,0.5,,,,,126.0,101.0,227.0,0.5550660792951542,2.0,4.0,6.0,0.3333333333333333,7.0,2.0,9.0,0.7777777777777778,4.0,0.0,4.0,1.0
EUW1_6141782566,3.0,3.0,6.0,0.5,,,,,,,,,71.0,55.0,126.0,0.5634920634920635,85.0,73.0,158.0,0.5379746835443038,22.0,22.0,44.0,0.5,10.0,4.0,14.0,0.7142857142857143,76.0,71.0,147.0,0.5170068027210885,3.0,5.0,8.0,0.375,0.0,7.0,7.0,0.0
EUW1_6141739213,21.0,20.0,41.0,0.5121951219512195,4.0,3.0,7.0,0.5714285714285714,12.0,2.0,14.0,0.8571428571428571,26.0,18.0,44.0,0.5909090909090909,16.0,22.0,38.0,0.42105263157894735,38.0,32.0,70.0,0.5428571428571428,15.0,13.0,28.0,0.5357142857142857,26.0,13.0,39.0,0.6666666666666666,19.0,28.0,47.0,0.40425531914893614,101.0,103.0,204.0,0.4950980392156863
EUW1_6128379738,23.0,11.0,34.0,0.6764705882352942,71.0,49.0,120.0,0.5916666666666667,1.0,4.0,5.0,0.2,32.0,28.0,60.0,0.5333333333333333,23.0,9.0,32.0,0.71875,24.0,17.0,41.0,0.5853658536585366,2.0,1.0,3.0,0.6666666666666666,21.0,17.0,38.0,0.5526315789473685,56.0,30.0,86.0,0.6511627906976745,0.0,0.0,0.0,0.5
EUW1_6137237075,151.0,121.0,272.0,0.5551470588235294,24.0,8.0,32.0,0.75,30.0,4.0,34.0,0.8823529411764706,7.0,10.0,17.0,0.4117647058823529,0.0,0.0,0.0,0.5,41.0,21.0,62.0,0.6612903225806451,1.0,1.0,2.0,0.5,6.0,9.0,15.0,0.4,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.5
EUW1_6141108101,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.0,0.0,0.0,0.5,15.0,17.0,32.0,0.46875,,,,,46.0,29.0,75.0,0.6133333333333333,2.0,3.0,5.0,0.4,,,,,12.0,16.0,28.0,0.42857142857142855,,,,
EUW1_6140895337,86.0,63.0,149.0,0.5771812080536913,,,,,2.0,0.0,2.0,1.0,11.0,6.0,17.0,0.6470588235294118,23.0,20.0,43.0,0.5348837209302325,,,,,,,,,,,,,2.0,2.0,4.0,0.5,,,,
EUW1_6083770131,49.0,44.0,93.0,0.5268817204301075,9.0,9.0,18.0,0.5,0.0,0.0,0.0,0.5,18.0,11.0,29.0,0.6206896551724138,2.0,3.0,5.0,0.4,194.0,148.0,342.0,0.5672514619883041,158.0,158.0,316.0,0.5,121.0,79.0,200.0,0.605,0.0,1.0,1.0,0.0,36.0,28.0,64.0,0.5625
EUW1_6092196671,4.0,0.0,4.0,1.0,75.0,53.0,128.0,0.5859375,66.0,39.0,105.0,0.6285714285714286,123.0,103.0,226.0,0.5442477876106194,1.0,1.0,2.0,0.5,0.0,0.0,0.0,0.5,52.0,43.0,95.0,0.5473684210526316,27.0,17.0,44.0,0.6136363636363636,0.0,4.0,4.0,0.0,10.0,18.0,28.0,0.35714285714285715
EUW1_6140175831,0.0,0.0,0.0,0.5,16.0,8.0,24.0,0.6666666666666666,3.0,5.0,8.0,0.375,105.0,82.0,187.0,0.5614973262032086,54.0,46.0,100.0,0.54,53.0,49.0,102.0,0.5196078431372549,3.0,5.0,8.0,0.375,1.0,0.0,1.0,1.0,5.0,2.0,7.0,0.7142857142857143,14.0,11.0,25.0,0.56
EUW1_6134723871,11.0,19.0,30.0,0.36666666666666664,2.0,4.0,6.0,0.3333333333333333,21.0,15.0,36.0,0.5833333333333334,,,,,8.0,7.0,15.0,0.5333333333333333,2.0,4.0,6.0,0.3333333333333333,180.0,142.0,322.0,0.5590062111801242,129.0,109.0,238.0,0.542016806722689,144.0,153.0,297.0,0.48484848484848486,59.0,54.0,113.0,0.5221238938053098
EUW1_6141659243,4.0,8.0,12.0,0.3333333333333333,87.0,99.0,186.0,0.46774193548387094,,,,,,,,,,,,,120.0,83.0,203.0,0.5911330049261084,,,,,2.0,0.0,2.0,1.0,4.0,3.0,7.0,0.5714285714285714,,,,
EUW1_6141584054,13.0,9.0,22.0,0.5909090909090909,5.0,3.0,8.0,0.625,,,,,5.0,5.0,10.0,0.5,,,,,12.0,10.0,22.0,0.5454545454545454,13.0,14.0,27.0,0.48148148148148145,36.0,25.0,61.0,0.5901639344262295,17.0,15.0,32.0,0.53125,89.0,75.0,164.0,0.5426829268292683
EUW1_6090932138,30.0,32.0,62.0,0.4838709677419355,29.0,22.0,51.0,0.5686274509803921,14.0,14.0,28.0,0.5,0.0,0.0,0.0,0.5,36.0,20.0,56.0,0.6428571428571429,9.0,5.0,14.0,0.6428571428571429,33.0,26.0,59.0,0.559322033898305,207.0,177.0,384.0,0.5390625,9.0,10.0,19.0,0.47368421052631576,,,,
EUW1_6110875084,17.0,11.0,28.0,0.6071428571428571,1.0,5.0,6.0,0.16666666666666666,32.0,19.0,51.0,0.6274509803921569,0.0,0.0,0.0,0.5,2.0,3.0,5.0,0.4,25.0,21.0,46.0,0.5434782608695652,15.0,7.0,22.0,0.6818181818181818,61.0,52.0,113.0,0.5398230088495575,16.0,5.0,21.0,0.7619047619047619,2.0,2.0,4.0,0.5
EUW1_6141672115,,,,,,,,,6.0,3.0,9.0,0.6666666666666666,31.0,26.0,57.0,0.543859649122807,3.0,2.0,5.0,0.6,29.0,15.0,44.0,0.6590909090909091,61.0,58.0,119.0,0.5126050420168067,17.0,12.0,29.0,0.5862068965517241,31.0,26.0,57.0,0.543859649122807,6.0,7.0,13.0,0.46153846153846156
EUW1_6140057709,14.0,14.0,28.0,0.5,168.0,175.0,343.0,0.4897959183673469,47.0,20.0,67.0,0.7014925373134329,8.0,0.0,8.0,1.0,62.0,61.0,123.0,0.5040650406504065,23.0,19.0,42.0,0.5476190476190477,13.0,13.0,26.0,0.5,165.0,159.0,324.0,0.5092592592592593,1.0,1.0,2.0,0.5,0.0,0.0,0.0,0.5
EUW1_6140138039,8.0,11.0,19.0,0.42105263157894735,24.0,33.0,57.0,0.42105263157894735,174.0,143.0,317.0,0.5488958990536278,41.0,25.0,66.0,0.6212121212121212,186.0,173.0,359.0,0.5181058495821727,0.0,3.0,3.0,0.0,1.0,5.0,6.0,0.16666666666666666,12.0,7.0,19.0,0.631578947368421,3.0,1.0,4.0,0.75,1.0,2.0,3.0,0.3333333333333333
EUW1_6139386937,22.0,16.0,38.0,0.5789473684210527,26.0,27.0,53.0,0.49056603773584906,12.0,17.0,29.0,0.41379310344827586,39.0,45.0,84.0,0.4642857142857143,39.0,42.0,81.0,0.48148148148148145,,,,,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.0,0.0,0.0,0.5
EUW1_6128094132,,,,,5.0,1.0,6.0,0.8333333333333334,0.0,1.0,1.0,0.0,,,,,,,,,0.0,1.0,1.0,0.0,,,,,2.0,2.0,4.0,0.5,7.0,7.0,14.0,0.5,15.0,6.0,21.0,0.7142857142857143
EUW1_6112802636,51.0,47.0,98.0,0.5204081632653061,0.0,0.0,0.0,0.5,12.0,11.0,23.0,0.5217391304347826,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,5.0,2.0,7.0,0.7142857142857143,15.0,13.0,28.0,0.5357142857142857,22.0,15.0,37.0,0.5945945945945946,10.0,6.0,16.0,0.625,1.0,0.0,1.0,1.0
EUW1_6140350476,23.0,23.0,46.0,0.5,4.0,5.0,9.0,0.4444444444444444,124.0,102.0,226.0,0.5486725663716814,,,,,22.0,24.0,46.0,0.4782608695652174,30.0,22.0,52.0,0.5769230769230769,13.0,9.0,22.0,0.5909090909090909,44.0,37.0,81.0,0.5432098765432098,3.0,4.0,7.0,0.42857142857142855,16.0,18.0,34.0,0.47058823529411764
EUW1_6081418351,4.0,1.0,5.0,0.8,9.0,12.0,21.0,0.42857142857142855,40.0,41.0,81.0,0.49382716049382713,116.0,91.0,207.0,0.5603864734299517,61.0,42.0,103.0,0.5922330097087378,204.0,154.0,358.0,0.5698324022346368,14.0,11.0,25.0,0.56,3.0,5.0,8.0,0.375,7.0,9.0,16.0,0.4375,98.0,80.0,178.0,0.550561797752809
EUW1_6139678372,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.5,34.0,21.0,55.0,0.6181818181818182,1.0,1.0,2.0,0.5,4.0,3.0,7.0,0.5714285714285714,20.0,11.0,31.0,0.6451612903225806,8.0,2.0,10.0,0.8,100.0,70.0,170.0,0.5882352941176471,17.0,11.0,28.0,0.6071428571428571,52.0,36.0,88.0,0.5909090909090909
EUW1_6141693077,,,,,47.0,32.0,79.0,0.5949367088607594,79.0,57.0,136.0,0.5808823529411765,,,,,0.0,0.0,0.0,0.5,12.0,9.0,21.0,0.5714285714285714,2.0,0.0,2.0,1.0,240.0,169.0,409.0,0.58679706601467,1.0,0.0,1.0,1.0,3.0,1.0,4.0,0.75
EUW1_6130386603,68.0,83.0,151.0,0.4503311258278146,,,,,,,,,,,,,0.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,6.0,5.0,11.0,0.5454545454545454,,,,,,,,,,,,
EUW1_6136035530,97.0,73.0,170.0,0.5705882352941176,1.0,1.0,2.0,0.5,151.0,117.0,268.0,0.5634328358208955,0.0,0.0,0.0,0.5,114.0,117.0,231.0,0.4935064935064935,0.0,1.0,1.0,0.0,32.0,10.0,42.0,0.7619047619047619,0.0,0.0,0.0,0.5,27.0,28.0,55.0,0.4909090909090909,12.0,9.0,21.0,0.5714285714285714
EUW1_6136515290,,,,,13.0,3.0,16.0,0.8125,102.0,80.0,182.0,0.5604395604395604,7.0,3.0,10.0,0.7,40.0,35.0,75.0,0.5333333333333333,3.0,4.0,7.0,0.42857142857142855,,,,,304.0,231.0,535.0,0.5682242990654206,92.0,73.0,165.0,0.5575757575757576,21.0,19.0,40.0,0.525
EUW1_6061189603,1.0,4.0,5.0,0.2,76.0,52.0,128.0,0.59375,16.0,9.0,25.0,0.64,12.0,10.0,22.0,0.5454545454545454,,,,,15.0,8.0,23.0,0.6521739130434783,24.0,28.0,52.0,0.46153846153846156,3.0,8.0,11.0,0.2727272727272727,,,,,39.0,42.0,81.0,0.48148148148148145
EUW1_6141712162,53.0,46.0,99.0,0.5353535353535354,66.0,45.0,111.0,0.5945945945945946,12.0,8.0,20.0,0.6,125.0,111.0,236.0,0.5296610169491526,215.0,225.0,440.0,0.48863636363636365,16.0,16.0,32.0,0.5,9.0,13.0,22.0,0.4090909090909091,12.0,5.0,17.0,0.7058823529411765,28.0,19.0,47.0,0.5957446808510638,51.0,53.0,104.0,0.49038461538461536
EUW1_6138070824,34.0,36.0,70.0,0.4857142857142857,2.0,2.0,4.0,0.5,2.0,2.0,4.0,0.5,10.0,7.0,17.0,0.5882352941176471,0.0,1.0,1.0,0.0,7.0,7.0,14.0,0.5,,,,,,,,,26.0,23.0,49.0,0.5306122448979592,,,,
EUW1_6130373785,1.0,0.0,1.0,1.0,78.0,52.0,130.0,0.6,23.0,17.0,40.0,0.575,5.0,4.0,9.0,0.5555555555555556,147.0,143.0,290.0,0.506896551724138,122.0,105.0,227.0,0.5374449339207048,68.0,54.0,122.0,0.5573770491803278,16.0,24.0,40.0,0.4,2.0,2.0,4.0,0.5,11.0,11.0,22.0,0.5
EUW1_6140599772,,,,,,,,,0.0,1.0,1.0,0.0,1.0,6.0,7.0,0.14285714285714285,,,,,3.0,6.0,9.0,0.3333333333333333,18.0,12.0,30.0,0.6,1.0,0.0,1.0,1.0,,,,,,,,
EUW1_6140687284,,,,,0.0,1.0,1.0,0.0,20.0,14.0,34.0,0.5882352941176471,0.0,3.0,3.0,0.0,1.0,3.0,4.0,0.25,1.0,0.0,1.0,1.0,189.0,167.0,356.0,0.5308988764044944,,,,,4.0,0.0,4.0,1.0,,,,
EUW1_6132350375,39.0,27.0,66.0,0.5909090909090909,,,,,0.0,1.0,1.0,0.0,23.0,16.0,39.0,0.5897435897435898,2.0,0.0,2.0,1.0,1.0,2.0,3.0,0.3333333333333333,5.0,8.0,13.0,0.38461538461538464,2.0,2.0,4.0,0.5,22.0,21.0,43.0,0.5116279069767442,3.0,6.0,9.0,0.3333333333333333
EUW1_6111552800,42.0,31.0,73.0,0.5753424657534246,8.0,7.0,15.0,0.5333333333333333,34.0,20.0,54.0,0.6296296296296297,78.0,79.0,157.0,0.4968152866242038,9.0,7.0,16.0,0.5625,23.0,15.0,38.0,0.6052631578947368,10.0,13.0,23.0,0.43478260869565216,20.0,12.0,32.0,0.625,9.0,9.0,18.0,0.5,26.0,16.0,42.0,0.6190476190476191
EUW1_6141218757,0.0,1.0,1.0,0.0,70.0,37.0,107.0,0.6542056074766355,1.0,3.0,4.0,0.25,54.0,46.0,100.0,0.54,272.0,254.0,526.0,0.5171102661596958,1.0,4.0,5.0,0.2,28.0,26.0,54.0,0.5185185185185185,0.0,1.0,1.0,0.0,68.0,44.0,112.0,0.6071428571428571,11.0,10.0,21.0,0.5238095238095238
EUW1_5973639569,7.0,10.0,17.0,0.4117647058823529,326.0,293.0,619.0,0.5266558966074314,11.0,12.0,23.0,0.4782608695652174,5.0,6.0,11.0,0.45454545454545453,109.0,97.0,206.0,0.529126213592233,12.0,3.0,15.0,0.8,8.0,1.0,9.0,0.8888888888888888,96.0,78.0,174.0,0.5517241379310345,8.0,11.0,19.0,0.42105263157894735,9.0,7.0,16.0,0.5625
EUW1_6082866439,23.0,7.0,30.0,0.7666666666666667,455.0,368.0,823.0,0.5528554070473876,5.0,5.0,10.0,0.5,57.0,78.0,135.0,0.4222222222222222,75.0,56.0,131.0,0.5725190839694656,60.0,51.0,111.0,0.5405405405405406,15.0,11.0,26.0,0.5769230769230769,0.0,2.0,2.0,0.0,153.0,134.0,287.0,0.5331010452961672,2.0,0.0,2.0,1.0
EUW1_6137631597,1.0,0.0,1.0,1.0,,,,,0.0,0.0,0.0,0.5,4.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,5.0,0.4,,,,,3.0,2.0,5.0,0.6,7.0,14.0,21.0,0.3333333333333333
EUW1_6140884424,141.0,115.0,256.0,0.55078125,11.0,5.0,16.0,0.6875,0.0,0.0,0.0,0.5,12.0,8.0,20.0,0.6,4.0,3.0,7.0,0.5714285714285714,0.0,0.0,0.0,0.5,37.0,33.0,70.0,0.5285714285714286,12.0,6.0,18.0,0.6666666666666666,11.0,10.0,21.0,0.5238095238095238,1.0,1.0,2.0,0.5
EUW1_6086557604,,,,,0.0,2.0,2.0,0.0,2.0,6.0,8.0,0.25,0.0,0.0,0.0,0.5,294.0,279.0,573.0,0.5130890052356021,2.0,0.0,2.0,1.0,2.0,1.0,3.0,0.6666666666666666,0.0,1.0,1.0,0.0,51.0,40.0,91.0,0.5604395604395604,,,,
EUW1_6132976062,0.0,2.0,2.0,0.0,19.0,17.0,36.0,0.5277777777777778,,,,,1.0,5.0,6.0,0.16666666666666666,15.0,23.0,38.0,0.39473684210526316,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,11.0,3.0,14.0,0.7857142857142857,2.0,0.0,2.0,1.0,45.0,38.0,83.0,0.5421686746987951
EUW1_6140001151,4.0,10.0,14.0,0.2857142857142857,19.0,15.0,34.0,0.5588235294117647,638.0,601.0,1239.0,0.5149313962873285,49.0,45.0,94.0,0.5212765957446809,3.0,9.0,12.0,0.25,14.0,10.0,24.0,0.5833333333333334,268.0,238.0,506.0,0.5296442687747036,0.0,1.0,1.0,0.0,49.0,35.0,84.0,0.5833333333333334,44.0,25.0,69.0,0.6376811594202898
EUW1_6112151188,8.0,16.0,24.0,0.3333333333333333,22.0,10.0,32.0,0.6875,1.0,1.0,2.0,0.5,7.0,3.0,10.0,0.7,5.0,4.0,9.0,0.5555555555555556,,,,,10.0,7.0,17.0,0.5882352941176471,0.0,1.0,1.0,0.0,2.0,5.0,7.0,0.2857142857142857,,,,
EUW1_6139824526,2.0,1.0,3.0,0.6666666666666666,22.0,17.0,39.0,0.5641025641025641,13.0,8.0,21.0,0.6190476190476191,38.0,29.0,67.0,0.5671641791044776,18.0,17.0,35.0,0.5142857142857142,1.0,4.0,5.0,0.2,1.0,0.0,1.0,1.0,13.0,8.0,21.0,0.6190476190476191,,,,,47.0,50.0,97.0,0.4845360824742268
