,Y,TOP0_CHAMP,TOP0_LVL,TOP0_TOTAL,TOP0_GWR,TOP0_VET,TOP0_RANK,TOP0_HOT,TOP0_KDAG,TOP0_KDA,TOP0_WR,TOP0_NB,TOP0_FILL,JGL0_CHAMP,JGL0_LVL,JGL0_TOTAL,JGL0_GWR,JGL0_VET,JGL0_RANK,JGL0_HOT,JGL0_KDAG,JGL0_KDA,JGL0_WR,JGL0_NB,JGL0_FILL,MID0_CHAMP,MID0_LVL,MID0_TOTAL,MID0_GWR,MID0_VET,MID0_RANK,MID0_HOT,MID0_KDAG,MID0_KDA,MID0_WR,MID0_NB,MID0_FILL,ADC0_CHAMP,ADC0_LVL,ADC0_TOTAL,ADC0_GWR,ADC0_VET,ADC0_RANK,ADC0_HOT,ADC0_KDAG,ADC0_KDA,ADC0_WR,ADC0_NB,ADC0_FILL,SUP0_CHAMP,SUP0_LVL,SUP0_TOTAL,SUP0_GWR,SUP0_VET,SUP0_RANK,SUP0_HOT,SUP0_KDAG,SUP0_KDA,SUP0_WR,SUP0_NB,SUP0_FILL,TOP1_CHAMP,TOP1_LVL,TOP1_TOTAL,TOP1_GWR,TOP1_VET,TOP1_RANK,TOP1_HOT,TOP1_KDAG,TOP1_KDA,TOP1_WR,TOP1_NB,TOP1_FILL,JGL1_CHAMP,JGL1_LVL,JGL1_TOTAL,JGL1_GWR,JGL1_VET,JGL1_RANK,JGL1_HOT,JGL1_KDAG,JGL1_KDA,JGL1_WR,JGL1_NB,JGL1_FILL,MID1_CHAMP,MID1_LVL,MID1_TOTAL,MID1_GWR,MID1_VET,MID1_RANK,MID1_HOT,MID1_KDAG,MID1_KDA,MID1_WR,MID1_NB,MID1_FILL,ADC1_CHAMP,ADC1_LVL,ADC1_TOTAL,ADC1_GWR,ADC1_VET,ADC1_RANK,ADC1_HOT,ADC1_KDAG,ADC1_KDA,ADC1_WR,ADC1_NB,ADC1_FILL,SUP1_CHAMP,SUP1_LVL,SUP1_TOTAL,SUP1_GWR,SUP1_VET,SUP1_RANK,SUP1_HOT,SUP1_KDAG,SUP1_KDA,SUP1_WR,SUP1_NB,SUP1_FILL
EUW1_6110119329,True,Garen,260,26,0.38461538461538464,False,"['GOLD', 'II', 1]",False,"[2.4, 8.0, 12.8]","[0.0, 0.0, 0.0]",0.5,0,True,Elise,485,80,0.65,False,"['MASTER', 'I', 105]",True,"[14.0, 8.4, 10.6]","[16.0, 7.0, 7.0]",0.0,1,False,Ahri,549,204,0.5490196078431373,False,"['DIAMOND', 'IV', 6]",False,"[6.0, 6.8, 6.6]","[0.0, 0.0, 0.0]",0.5,0,True,Ezreal,367,89,0.5842696629213483,False,"['PLATINUM', 'III', 55]",True,"[2.6, 4.2, 2.2]","[4.0, 5.0, 1.0]",0.0,1,False,Blitzcrank,220,487,0.5112936344969199,False,"['PLATINUM', 'IV', 0]",False,"[4.0, 7.0, 11.2]","[0.0, 0.0, 0.0]",0.5,0,False,Maokai,113,1052,0.5,False,"['PLATINUM', 'III', 0]",False,"[2.6, 6.6, 12.2]","[0.0, 0.0, 0.0]",0.5,0,False,Kindred,211,1032,0.5038759689922481,False,"['PLATINUM', 'IV', 57]",True,"[5.4, 4.0, 9.8]","[0.0, 0.0, 0.0]",0.5,0,False,Akali,965,988,0.5111336032388664,False,"['PLATINUM', 'III', 76]",True,"[8.4, 4.4, 6.6]","[0.0, 0.0, 0.0]",0.5,0,False,Tristana,515,537,0.4972067039106145,False,"['PLATINUM', 'IV', 0]",False,"[6.8, 7.6, 8.4]","[0.0, 0.0, 0.0]",0.5,0,True,Nautilus,674,894,0.5145413870246085,False,"['PLATINUM', 'II', 60]",False,"[6.0, 5.8, 12.0]","[0.0, 0.0, 0.0]",0.5,0,False
EUW1_6140970238,False,KSante,551,5,0.6,False,"['BRONZE', 'I', 62]",False,"[4.0, 4.4, 2.8]","[4.0, 6.0, 3.5]",0.5,2,False,MasterYi,482,477,0.5387840670859538,False,"['DIAMOND', 'I', 0]",False,"[4.6, 8.4, 7.0]","[0.0, 0.0, 0.0]",0.5,0,True,Viktor,327,79,0.5443037974683544,False,"['GOLD', 'II', 22]",False,"[3.6, 6.8, 6.2]","[0.0, 0.0, 0.0]",0.5,0,True,MissFortune,432,34,0.6176470588235294,False,"['GOLD', 'III', 93]",False,"[2.6, 12.2, 10.0]","[0.0, 0.0, 0.0]",0.5,0,True,Taric,218,151,0.5562913907284768,False,"['GOLD', 'IV', 0]",False,"[7.2, 6.2, 9.8]","[5.0, 2.0, 15.0]",1.0,1,True,Fiora,475,62,0.5645161290322581,False,"['PLATINUM', 'III', 5]",False,"[7.4, 5.6, 7.2]","[0.0, 0.0, 0.0]",0.5,0,True,Hecarim,716,1383,0.5018076644974693,True,"['PLATINUM', 'IV', 0]",False,"[11.0, 7.2, 12.6]","[14.5, 7.0, 11.5]",0.5,2,False,Veigar,500,456,0.5197368421052632,False,"['DIAMOND', 'IV', 1]",False,"[9.4, 8.6, 9.2]","[0.0, 0.0, 0.0]",0.5,0,True,Ashe,709,98,0.5,False,"['GOLD', 'II', 14]",False,"[7.8, 5.2, 10.0]","[0.0, 0.0, 0.0]",0.5,0,True,Xerath,331,151,0.5099337748344371,False,"['GOLD', 'III', 78]",False,"[2.4, 7.2, 7.0]","[2.0, 7.0, 6.0]",0.0,3,False
EUW1_6138650677,True,Yone,397,27,0.37037037037037035,False,"['SILVER', 'III', 4]",False,"[5.2, 7.0, 4.2]","[0.0, 0.0, 0.0]",0.5,0,False,Nunu,267,277,0.5342960288808665,False,"['SILVER', 'III', 6]",False,"[4.8, 5.0, 7.2]","[0.0, 0.0, 0.0]",0.5,0,True,Irelia,314,251,0.49800796812749004,False,"['GOLD', 'IV', 0]",False,"[9.6, 6.0, 7.6]","[0.0, 0.0, 0.0]",0.5,0,True,Ziggs,103,138,0.5,False,"['SILVER', 'IV', 59]",False,"[7.0, 5.2, 7.0]","[6.0, 5.0, 6.25]",0.5,4,False,Leona,94,405,0.5234567901234568,False,"['GOLD', 'IV', 71]",True,"[0.6, 2.6, 9.8]","[0.6, 2.6, 9.8]",0.8,5,False,Anivia,54,99,0.45454545454545453,False,"['SILVER', 'I', 44]",False,"[5.4, 4.4, 11.0]","[6.5, 4.25, 5.0]",0.5,4,True,Nidalee,495,235,0.5063829787234042,True,"['PLATINUM', 'IV', 14]",False,"[9.8, 8.2, 7.8]","[0.0, 0.0, 0.0]",0.5,0,True,Fiora,233,26,0.6153846153846154,False,"['GOLD', 'IV', 69]",False,"[4.6, 5.6, 13.6]","[8.0, 2.0, 7.0]",1.0,1,True,MasterYi,441,327,0.5107033639143731,False,"['PLATINUM', 'II', 15]",False,"[5.2, 11.4, 4.8]","[0.0, 0.0, 0.0]",0.5,0,True,Yuumi,218,156,0.48717948717948717,False,"['BRONZE', 'II', 19]",True,"[4.0, 3.6, 7.4]","[0.0, 0.0, 0.0]",0.5,0,True
EUW1_6141603132,False,Riven,691,522,0.4827586206896552,False,"['PLATINUM', 'III', 45]",False,"[5.2, 6.8, 8.8]","[0.0, 0.0, 0.0]",0.5,0,True,Nunu,507,2712,0.49926253687315636,False,"['PLATINUM', 'III', 30]",True,"[7.2, 3.8, 7.0]","[0.0, 0.0, 0.0]",0.5,0,False,Viktor,194,747,0.500669344042838,False,"['PLATINUM', 'III', 15]",False,"[5.8, 3.8, 8.2]","[6.0, 4.25, 6.0]",0.5,4,False,Caitlyn,573,111,0.5315315315315315,False,"['PLATINUM', 'IV', 57]",False,"[8.0, 5.8, 7.8]","[0.0, 0.0, 0.0]",0.5,0,True,Senna,63,100,0.47,False,"['PLATINUM', 'IV', 45]",False,"[3.8, 2.6, 9.0]","[3.8, 2.6, 9.0]",0.2,5,False,Shen,371,809,0.5216316440049443,False,"['PLATINUM', 'III', 30]",False,"[6.0, 5.6, 9.2]","[0.0, 0.0, 0.0]",0.5,0,True,Kayn,168,19,0.47368421052631576,False,"['SILVER', 'III', 37]",False,"[8.6, 9.2, 4.2]","[16.0, 11.0, 11.0]",1.0,1,True,Fizz,703,1049,0.4966634890371783,False,"['PLATINUM', 'III', 33]",False,"[7.6, 7.0, 9.4]","[0.0, 0.0, 0.0]",0.5,0,True,Kaisa,162,54,0.5185185185185185,False,"['PLATINUM', 'III', 18]",True,"[8.6, 5.8, 9.0]","[16.0, 3.0, 4.0]",1.0,1,False,Nautilus,200,79,0.5063291139240507,False,"['PLATINUM', 'III', 36]",False,"[4.4, 4.2, 11.8]","[1.0, 5.0, 6.0]",0.0,1,False
EUW1_6140134588,True,Aatrox,348,625,0.512,False,"['PLATINUM', 'III', 61]",False,"[10.0, 5.8, 7.8]","[0.0, 0.0, 0.0]",0.5,0,False,RekSai,145,511,0.5107632093933464,False,"['PLATINUM', 'III', 62]",False,"[8.6, 6.6, 12.4]","[10.5, 5.75, 7.5]",0.25,4,False,Yasuo,125,129,0.5348837209302325,False,"['PLATINUM', 'III', 81]",False,"[6.6, 3.4, 4.4]","[4.75, 4.25, 3.25]",0.5,4,False,Lucian,420,1629,0.5064456721915286,False,"['PLATINUM', 'II', 0]",False,"[7.0, 8.0, 8.8]","[0.0, 0.0, 0.0]",0.5,0,False,Lux,882,1162,0.49225473321858865,False,"['PLATINUM', 'III', 29]",False,"[3.6, 6.2, 12.6]","[4.666666666666667, 6.0, 10.666666666666666]",0.3333333333333333,3,False,Camille,473,451,0.5210643015521065,False,"['PLATINUM', 'II', 14]",False,"[5.4, 8.0, 6.6]","[8.5, 10.5, 8.5]",1.0,2,False,Udyr,559,562,0.50355871886121,False,"['PLATINUM', 'III', 74]",False,"[4.8, 7.2, 10.0]","[6.0, 3.0, 4.0]",1.0,1,True,Viktor,791,190,0.47368421052631576,False,"['PLATINUM', 'III', 46]",False,"[6.0, 5.4, 7.6]","[15.0, 5.0, 10.0]",1.0,1,False,Jinx,669,987,0.49746707193515705,False,"['PLATINUM', 'III', 74]",False,"[10.0, 6.4, 5.4]","[0.0, 0.0, 0.0]",0.5,0,True,Nami,762,635,0.49763779527559054,False,"['PLATINUM', 'III', 1]",False,"[3.4, 3.6, 16.2]","[1.0, 5.0, 29.0]",0.0,1,False
EUW1_6133024907,True,Gwen,495,107,0.5794392523364486,False,"['PLATINUM', 'III', 19]",False,"[8.4, 3.6, 3.8]","[0.0, 0.0, 0.0]",0.5,0,False,Rengar,35,45,0.6,False,"['GOLD', 'IV', 55]",False,"[4.6, 10.4, 7.4]","[4.666666666666667, 10.666666666666666, 5.0]",0.0,3,False,Syndra,41,103,0.5631067961165048,False,"['PLATINUM', 'III', 0]",False,"[9.2, 6.2, 3.2]","[0.0, 0.0, 0.0]",0.5,0,False,Ashe,35,56,0.5892857142857143,False,"['PLATINUM', 'IV', 0]",False,"[7.6, 5.2, 8.6]","[0.0, 0.0, 0.0]",0.5,0,False,Yuumi,537,94,0.425531914893617,False,"['GOLD', 'IV', 91]",True,"[2.8, 5.2, 9.0]","[4.0, 2.5, 13.0]",0.5,2,False,Irelia,39,57,0.5087719298245614,False,"['GOLD', 'I', 29]",False,"[4.6, 5.8, 2.6]","[6.0, 8.5, 0.5]",0.0,2,True,Sion,418,426,0.4859154929577465,False,"['PLATINUM', 'III', 0]",False,"[5.4, 7.2, 3.4]","[5.4, 7.2, 3.4]",0.4,5,True,Gragas,725,1005,0.5034825870646766,False,"['PLATINUM', 'IV', 91]",False,"[7.0, 7.6, 6.2]","[0.0, 0.0, 0.0]",0.5,0,True,Lucian,238,133,0.5488721804511278,False,"['PLATINUM', 'II', 54]",False,"[8.2, 6.2, 10.2]","[0.0, 0.0, 0.0]",0.5,0,False,Nami,496,396,0.5227272727272727,False,"['PLATINUM', 'IV', 81]",False,"[2.0, 5.2, 18.4]","[0.0, 0.0, 0.0]",0.5,0,False
EUW1_6141099405,False,Vladimir,312,532,0.5056390977443609,False,"['PLATINUM', 'III', 21]",False,"[7.2, 4.8, 8.2]","[7.2, 4.8, 8.2]",0.4,5,True,Evelynn,150,627,0.48963317384370014,False,"['PLATINUM', 'III', 15]",False,"[7.4, 7.4, 7.6]","[0.0, 0.0, 0.0]",0.5,0,False,Akshan,844,1911,0.5049712192569336,True,"['PLATINUM', 'III', 25]",False,"[3.4, 9.6, 9.0]","[4.0, 10.0, 11.0]",1.0,1,False,Twitch,72,193,0.5129533678756477,False,"['PLATINUM', 'III', 44]",False,"[5.2, 5.2, 5.0]","[7.0, 6.0, 5.0]",1.0,1,False,Janna,180,409,0.5012224938875306,False,"['PLATINUM', 'III', 49]",False,"[1.4, 5.6, 15.6]","[1.25, 3.25, 17.5]",0.75,4,False,Jax,510,2507,0.5089748703629836,True,"['PLATINUM', 'I', 51]",True,"[4.0, 2.6, 5.2]","[5.333333333333333, 2.0, 4.333333333333333]",1.0,3,False,Sejuani,371,122,0.5409836065573771,False,"['PLATINUM', 'II', 17]",False,"[4.8, 6.2, 5.8]","[0.0, 0.0, 0.0]",0.5,0,False,Vex,159,717,0.49372384937238495,False,"['PLATINUM', 'IV', 31]",False,"[6.0, 6.6, 4.0]","[0.0, 0.0, 0.0]",0.5,0,False,Jinx,373,1396,0.49283667621776506,False,"['PLATINUM', 'III', 62]",False,"[5.4, 9.0, 3.4]","[10.0, 9.0, 6.0]",1.0,1,True,Lulu,102,234,0.47435897435897434,False,"['PLATINUM', 'III', 98]",True,"[1.0, 3.8, 9.8]","[0.0, 0.0, 0.0]",0.5,0,False
EUW1_5842604063,False,Shen,74,99,0.5353535353535354,False,"['PLATINUM', 'II', 3]",False,"[2.2, 4.6, 7.0]","[3.3333333333333335, 3.0, 8.666666666666666]",0.3333333333333333,3,False,Shaco,511,701,0.5263908701854494,False,"['DIAMOND', 'IV', 1]",False,"[8.4, 5.8, 5.8]","[0.0, 0.0, 0.0]",0.5,0,True,Cassiopeia,731,577,0.5025996533795494,True,"['PLATINUM', 'IV', 51]",False,"[6.0, 4.4, 8.6]","[0.0, 0.0, 0.0]",0.5,0,False,Tristana,151,77,0.5584415584415584,False,"['PLATINUM', 'IV', 4]",False,"[8.8, 8.8, 8.6]","[0.0, 0.0, 0.0]",0.5,0,True,Lulu,188,89,0.5056179775280899,False,"['PLATINUM', 'III', 0]",False,"[13.6, 6.0, 5.0]","[0.0, 0.0, 0.0]",0.5,0,True,Aphelios,107,263,0.5741444866920152,False,"['PLATINUM', 'III', 75]",False,"[10.0, 9.2, 2.2]","[10.0, 9.2, 2.2]",0.6,5,False,Nunu,56,103,0.4854368932038835,False,"['PLATINUM', 'IV', 15]",False,"[6.0, 6.4, 7.0]","[0.0, 0.0, 0.0]",0.5,0,True,Zoe,599,1014,0.5187376725838264,False,"['DIAMOND', 'IV', 32]",False,"[8.2, 8.0, 11.6]","[0.0, 0.0, 0.0]",0.5,0,False,Ashe,89,580,0.4844827586206897,True,"['PLATINUM', 'IV', 0]",False,"[9.0, 8.2, 16.8]","[0.0, 0.0, 0.0]",0.5,0,True,Braum,53,256,0.46875,False,"['GOLD', 'IV', 68]",False,"[2.6, 4.6, 18.6]","[0.0, 0.0, 0.0]",0.5,0,False
EUW1_6110735545,False,Sion,280,240,0.5375,False,"['PLATINUM', 'III', 79]",False,"[5.0, 6.8, 6.4]","[0.0, 0.0, 0.0]",0.5,0,False,Mordekaiser,516,849,0.502944640753828,False,"['PLATINUM', 'II', 2]",False,"[8.8, 5.8, 15.2]","[0.0, 0.0, 0.0]",0.5,0,False,Azir,599,862,0.4965197215777262,False,"['PLATINUM', 'IV', 35]",False,"[9.2, 8.4, 14.6]","[10.0, 11.0, 18.0]",1.0,1,True,Aphelios,125,197,0.4873096446700508,False,"['PLATINUM', 'IV', 75]",False,"[3.4, 9.2, 6.0]","[0.0, 0.0, 0.0]",0.5,0,False,Twitch,497,1022,0.5088062622309197,False,"['PLATINUM', 'III', 43]",True,"[5.8, 5.4, 9.2]","[0.0, 0.0, 0.0]",0.5,0,True,Garen,184,317,0.5583596214511041,False,"['PLATINUM', 'II', 0]",False,"[7.2, 5.0, 4.8]","[5.0, 5.0, 2.0]",0.0,1,True,Ekko,299,219,0.5159817351598174,False,"['PLATINUM', 'II', 14]",False,"[9.4, 4.8, 10.6]","[11.0, 6.5, 10.5]",0.5,2,False,Talon,293,558,0.5268817204301075,False,"['PLATINUM', 'III', 89]",False,"[8.8, 8.4, 1.8]","[10.5, 10.0, 2.25]",0.25,4,False,Jhin,362,194,0.5,False,"['PLATINUM', 'IV', 85]",False,"[5.2, 5.2, 5.8]","[0.0, 0.0, 0.0]",0.5,0,True,Zyra,748,1253,0.48044692737430167,False,"['PLATINUM', 'IV', 65]",False,"[2.2, 3.2, 13.6]","[0.0, 0.0, 0.0]",0.5,0,False
EUW1_6128174914,True,Akali,273,233,0.5450643776824035,True,"['SILVER', 'III', 16]",False,"[4.6, 4.4, 4.8]","[0.0, 0.0, 0.0]",0.5,0,True,Rammus,433,333,0.5015015015015015,False,"['GOLD', 'IV', 46]",False,"[10.4, 5.6, 7.6]","[0.0, 0.0, 0.0]",0.5,0,False,Viktor,536,127,0.5433070866141733,False,"['PLATINUM', 'IV', 0]",False,"[7.8, 6.0, 10.4]","[0.0, 0.0, 0.0]",0.5,0,True,Ezreal,798,671,0.5156482861400894,False,"['DIAMOND', 'III', 8]",True,"[12.8, 6.6, 7.6]","[0.0, 0.0, 0.0]",0.5,0,False,Morgana,500,647,0.5224111282843895,False,"['PLATINUM', 'IV', 0]",False,"[1.0, 4.8, 12.2]","[0.0, 0.0, 0.0]",0.5,0,False,Renekton,130,461,0.48590021691973967,False,"['PLATINUM', 'IV', 75]",False,"[1.6, 5.8, 2.2]","[2.0, 5.666666666666667, 3.6666666666666665]",0.3333333333333333,3,True,Vi,316,111,0.5315315315315315,False,"['PLATINUM', 'IV', 0]",False,"[4.8, 7.6, 8.0]","[0.0, 0.0, 0.0]",0.5,0,True,Nunu,312,444,0.49774774774774777,False,"['GOLD', 'IV', 46]",False,"[4.6, 6.8, 8.4]","[0.0, 0.0, 0.0]",0.5,0,True,Vladimir,685,112,0.48214285714285715,False,"['GOLD', 'II', 81]",False,"[10.6, 5.4, 3.6]","[0.0, 0.0, 0.0]",0.5,0,True,Seraphine,441,243,0.51440329218107,False,"['BRONZE', 'II', 44]",False,"[1.2, 3.0, 13.2]","[0.0, 0.0, 0.0]",0.5,0,False
EUW1_6141762467,False,Irelia,160,357,0.5238095238095238,False,"['PLATINUM', 'III', 15]",False,"[7.0, 5.0, 2.4]","[8.666666666666666, 3.0, 2.0]",1.0,3,False,FiddleSticks,669,1245,0.4963855421686747,False,"['PLATINUM', 'III', 56]",False,"[6.4, 4.6, 11.0]","[6.4, 4.6, 11.0]",0.8,5,False,Yasuo,192,185,0.5135135135135135,False,"['PLATINUM', 'III', 14]",False,"[10.0, 3.4, 7.2]","[18.0, 8.0, 11.0]",1.0,1,False,Caitlyn,420,32,0.40625,False,"['GOLD', 'II', 69]",False,"[4.4, 9.8, 10.6]","[5.25, 9.75, 10.5]",0.5,4,False,Morgana,38,87,0.5057471264367817,False,"['PLATINUM', 'IV', 18]",False,"[4.8, 4.2, 8.8]","[0.0, 0.0, 0.0]",0.5,0,True,Singed,429,269,0.4795539033457249,False,"['PLATINUM', 'IV', 34]",False,"[3.4, 4.6, 16.4]","[3.4, 4.6, 16.4]",0.8,5,False,Nocturne,40,111,0.5495495495495496,False,"['PLATINUM', 'IV', 29]",False,"[6.0, 6.8, 12.2]","[8.0, 5.5, 11.5]",0.5,2,False,Sylas,40,111,0.5495495495495496,False,"['PLATINUM', 'IV', 29]",False,"[8.0, 8.6, 9.0]","[7.0, 10.666666666666666, 8.0]",0.0,3,False,Jinx,80,285,0.519298245614035,False,"['PLATINUM', 'III', 46]",False,"[8.0, 6.8, 7.4]","[12.666666666666666, 6.333333333333333, 10.0]",0.6666666666666666,3,False,Velkoz,335,672,0.5178571428571429,False,"['PLATINUM', 'III', 0]",False,"[3.6, 9.8, 9.0]","[4.0, 6.5, 9.0]",1.0,2,True
EUW1_6140622799,True,Shen,569,335,0.5194029850746269,False,"['SILVER', 'II', 1]",False,"[4.8, 3.4, 13.8]","[4.8, 3.4, 13.8]",0.8,5,False,Vi,319,65,0.4461538461538462,False,"['SILVER', 'III', 20]",False,"[8.2, 6.2, 7.6]","[6.5, 4.0, 8.5]",0.5,2,False,Veigar,330,184,0.4673913043478261,False,"['GOLD', 'IV', 4]",False,"[8.2, 5.0, 7.4]","[9.0, 4.5, 9.5]",0.5,2,False,Samira,229,116,0.5258620689655172,False,"['SILVER', 'I', 100]",True,"[7.6, 7.2, 10.2]","[10.0, 6.0, 10.0]",0.0,1,False,Ashe,484,842,0.5130641330166271,False,"['GOLD', 'III', 42]",False,"[1.4, 7.4, 11.8]","[1.3333333333333333, 6.0, 14.666666666666666]",0.3333333333333333,3,False,Maokai,211,104,0.5673076923076923,False,"['SILVER', 'I', 15]",False,"[4.8, 5.8, 11.6]","[0.0, 0.0, 0.0]",0.5,0,True,RekSai,390,395,0.5240506329113924,False,"['PLATINUM', 'II', 75]",False,"[5.4, 6.2, 5.4]","[0.0, 0.0, 0.0]",0.5,0,True,Qiyana,507,13,0.46153846153846156,False,"['GOLD', 'III', 54]",False,"[5.8, 8.4, 6.6]","[0.0, 0.0, 0.0]",0.5,0,False,Varus,405,105,0.5714285714285714,False,"['PLATINUM', 'III', 27]",False,"[9.2, 5.4, 6.4]","[0.0, 0.0, 0.0]",0.5,0,True,Renata,419,18,0.3888888888888889,False,"['GOLD', 'I', 28]",False,"[2.0, 9.0, 14.6]","[0.0, 9.0, 9.0]",0.0,1,False
EUW1_6140206387,True,KSante,469,763,0.5137614678899083,False,"['PLATINUM', 'II', 34]",False,"[5.8, 5.4, 6.8]","[0.0, 0.0, 0.0]",0.5,0,True,Rammus,326,492,0.508130081300813,False,"['PLATINUM', 'III', 22]",False,"[1.4, 4.4, 13.6]","[0.0, 0.0, 0.0]",0.5,0,True,Viktor,189,24,0.5833333333333334,False,"['BRONZE', 'I', 35]",False,"[3.6, 8.0, 10.8]","[4.0, 7.0, 5.0]",0.0,1,False,Varus,429,262,0.5572519083969466,False,"['PLATINUM', 'III', 51]",False,"[3.6, 5.4, 9.4]","[0.0, 0.0, 0.0]",0.5,0,True,Morgana,247,202,0.5841584158415841,False,"['GOLD', 'IV', 23]",False,"[0.8, 5.4, 11.0]","[0.0, 0.0, 0.0]",0.5,0,False,Camille,684,328,0.5,True,"['PLATINUM', 'II', 22]",False,"[8.2, 4.2, 6.8]","[8.0, 8.0, 6.0]",1.0,1,False,Shaco,237,322,0.5093167701863354,False,"['GOLD', 'IV', 4]",False,"[5.6, 8.6, 6.4]","[14.0, 11.0, 17.0]",0.0,1,True,TwistedFate,64,28,0.5,False,"['SILVER', 'IV', 45]",False,"[6.2, 6.2, 1.6]","[1.0, 6.5, 1.0]",0.0,2,False,Ezreal,330,645,0.4992248062015504,False,"['PLATINUM', 'IV', 67]",False,"[6.2, 6.4, 5.8]","[0.0, 0.0, 0.0]",0.5,0,True,Lux,454,110,0.509090909090909,False,"['GOLD', 'II', 15]",False,"[3.4, 7.2, 4.4]","[0.0, 0.0, 0.0]",0.5,0,True
EUW1_6136455515,False,Darius,856,1612,0.500620347394541,False,"['PLATINUM', 'III', 50]",False,"[5.8, 6.8, 4.6]","[0.0, 0.0, 0.0]",0.5,0,False,Pantheon,56,197,0.467005076142132,False,"['GOLD', 'III', 75]",False,"[7.75, 7.0, 5.5]","[0.0, 0.0, 0.0]",0.5,0,False,Chogath,87,372,0.48118279569892475,False,"['PLATINUM', 'IV', 59]",False,"[5.2, 6.4, 7.4]","[0.0, 0.0, 0.0]",0.5,0,False,Veigar,480,660,0.5151515151515151,False,"['PLATINUM', 'I', 36]",False,"[2.2, 4.6, 6.4]","[0.0, 0.0, 0.0]",0.5,0,True,Nasus,390,290,0.5,False,"['GOLD', 'II', 64]",False,"[3.8, 5.4, 9.8]","[0.0, 0.0, 0.0]",0.5,0,True,Sett,433,1875,0.49706666666666666,False,"['PLATINUM', 'III', 55]",True,"[8.8, 4.2, 7.4]","[0.0, 0.0, 0.0]",0.5,0,True,MasterYi,443,254,0.48031496062992124,False,"['PLATINUM', 'III', 71]",False,"[4.4, 6.6, 7.4]","[0.0, 0.0, 0.0]",0.5,0,False,Ziggs,333,176,0.5113636363636364,False,"['GOLD', 'I', 64]",False,"[6.8, 3.8, 5.8]","[6.8, 3.8, 5.8]",0.6,5,False,Vayne,255,65,0.5692307692307692,False,"['GOLD', 'I', 100]",False,"[4.0, 7.2, 6.0]","[0.0, 0.0, 0.0]",0.5,0,False,Renata,235,361,0.5373961218836565,False,"['PLATINUM', 'IV', 66]",True,"[7.6, 4.8, 5.4]","[1.0, 6.0, 8.0]",0.0,1,True
EUW1_6140903748,True,Darius,182,127,0.4881889763779528,False,"['PLATINUM', 'I', 51]",False,"[4.6, 5.0, 3.6]","[0.0, 0.0, 0.0]",0.5,0,False,Lillia,438,120,0.5,False,"['PLATINUM', 'III', 62]",False,"[5.6, 5.4, 6.0]","[0.0, 0.0, 0.0]",0.5,0,False,Gangplank,413,477,0.4968553459119497,False,"['PLATINUM', 'IV', 35]",False,"[7.0, 4.6, 7.6]","[8.0, 5.0, 10.0]",1.0,1,False,Caitlyn,727,1044,0.5028735632183908,False,"['PLATINUM', 'II', 20]",False,"[7.0, 6.6, 8.8]","[0.0, 0.0, 0.0]",0.5,0,False,Karma,635,737,0.508819538670285,True,"['PLATINUM', 'III', 72]",False,"[3.6, 4.2, 11.0]","[0.0, 0.0, 0.0]",0.5,0,False,Nasus,147,136,0.47058823529411764,False,"['PLATINUM', 'IV', 40]",False,"[8.4, 5.0, 8.0]","[0.0, 0.0, 0.0]",0.5,0,True,JarvanIV,404,1249,0.5084067253803043,False,"['PLATINUM', 'III', 67]",False,"[10.4, 5.0, 17.4]","[10.4, 5.0, 17.4]",0.6,5,False,Yasuo,129,212,0.5141509433962265,False,"['PLATINUM', 'III', 55]",False,"[7.0, 7.0, 7.2]","[4.5, 5.5, 5.5]",0.5,2,False,MissFortune,311,715,0.4979020979020979,False,"['PLATINUM', 'II', 27]",False,"[4.0, 2.8, 4.6]","[0.0, 0.0, 0.0]",1.0,1,False,Trundle,76,213,0.5258215962441315,False,"['PLATINUM', 'III', 52]",False,"[4.0, 5.6, 6.8]","[0.0, 0.0, 0.0]",0.5,0,False
