,Y,TOP0_CHAMP,TOP0_LVL,TOP0_TOTAL,TOP0_GWR,TOP0_VET,TOP0_RANK,TOP0_HOT,TOP0_KDAG,TOP0_KDA,TOP0_WR,TOP0_NB,TOP0_FILL,JGL0_CHAMP,JGL0_LVL,JGL0_TOTAL,JGL0_GWR,JGL0_VET,JGL0_RANK,JGL0_HOT,JGL0_KDAG,JGL0_KDA,JGL0_WR,JGL0_NB,JGL0_FILL,MID0_CHAMP,MID0_LVL,MID0_TOTAL,MID0_GWR,MID0_VET,MID0_RANK,MID0_HOT,MID0_KDAG,MID0_KDA,MID0_WR,MID0_NB,MID0_FILL,ADC0_CHAMP,ADC0_LVL,ADC0_TOTAL,ADC0_GWR,ADC0_VET,ADC0_RANK,ADC0_HOT,ADC0_KDAG,ADC0_KDA,ADC0_WR,ADC0_NB,ADC0_FILL,SUP0_CHAMP,SUP0_LVL,SUP0_TOTAL,SUP0_GWR,SUP0_VET,SUP0_RANK,SUP0_HOT,SUP0_KDAG,SUP0_KDA,SUP0_WR,SUP0_NB,SUP0_FILL,TOP1_CHAMP,TOP1_LVL,TOP1_TOTAL,TOP1_GWR,TOP1_VET,TOP1_RANK,TOP1_HOT,TOP1_KDAG,TOP1_KDA,TOP1_WR,TOP1_NB,TOP1_FILL,JGL1_CHAMP,JGL1_LVL,JGL1_TOTAL,JGL1_GWR,JGL1_VET,JGL1_RANK,JGL1_HOT,JGL1_KDAG,JGL1_KDA,JGL1_WR,JGL1_NB,JGL1_FILL,MID1_CHAMP,MID1_LVL,MID1_TOTAL,MID1_GWR,MID1_VET,MID1_RANK,MID1_HOT,MID1_KDAG,MID1_KDA,MID1_WR,MID1_NB,MID1_FILL,ADC1_CHAMP,ADC1_LVL,ADC1_TOTAL,ADC1_GWR,ADC1_VET,ADC1_RANK,ADC1_HOT,ADC1_KDAG,ADC1_KDA,ADC1_WR,ADC1_NB,ADC1_FILL,SUP1_CHAMP,SUP1_LVL,SUP1_TOTAL,SUP1_GWR,SUP1_VET,SUP1_RANK,SUP1_HOT,SUP1_KDAG,SUP1_KDA,SUP1_WR,SUP1_NB,SUP1_FILL,TOP0_VS,TOP1_VS,JGL0_VS,JGL1_VS,MID0_VS,MID1_VS,ADC0_VS,ADC1_VS,SUP0_VS,SUP1_VS,TOP0_MAS,TOP1_MAS,JGL0_MAS,JGL1_MAS,MID0_MAS,MID1_MAS,ADC0_MAS,ADC1_MAS,SUP0_MAS,SUP1_MAS,TOP0_WCH,TOP0_LCH,TOP0_TOTCH,TOP0_WRCH,JGL0_WCH,JGL0_LCH,JGL0_TOTCH,JGL0_WRCH,MID0_WCH,MID0_LCH,MID0_TOTCH,MID0_WRCH,ADC0_WCH,ADC0_LCH,ADC0_TOTCH,ADC0_WRCH,SUP0_WCH,SUP0_LCH,SUP0_TOTCH,SUP0_WRCH,TOP1_WCH,TOP1_LCH,TOP1_TOTCH,TOP1_WRCH,JGL1_WCH,JGL1_LCH,JGL1_TOTCH,JGL1_WRCH,MID1_WCH,MID1_LCH,MID1_TOTCH,MID1_WRCH,ADC1_WCH,ADC1_LCH,ADC1_TOTCH,ADC1_WRCH,SUP1_WCH,SUP1_LCH,SUP1_TOTCH,SUP1_WRCH
EUW1_6140926907,True,Sejuani,332,89,0.4943820224719101,False,1419,False,1.575757575757576,3.0,0.0,1,True,JarvanIV,254,118,0.4661016949152542,False,1758,False,2.148148148148148,0.0,0.5,0,True,Malzahar,444,12,0.5833333333333334,False,1086,False,1.9166666666666665,1.1428571428571428,0.0,1,False,Tristana,284,71,0.4647887323943662,False,1182,False,1.8611111111111112,2.3846153846153846,0.5,2,True,Nami,289,132,0.4772727272727273,False,1718,False,2.346153846153846,0.0,0.5,0,False,Irelia,331,26,0.4230769230769231,False,1316,False,1.9333333333333336,10.0,1.0,1,False,Nunu,44,98,0.6326530612244898,False,1961,False,3.4642857142857144,10.8,0.5,2,False,Zed,83,16,0.5625,False,1101,True,2.6,0.0,0.5,0,False,Sivir,96,231,0.5021645021645021,False,1610,False,2.4222222222222225,0.0,0.5,0,True,Yuumi,610,322,0.5341614906832298,False,1703,False,4.064516129032258,6.6,1.0,1,False,0.0,0.0,0.29999999999999716,-0.29999999999999716,0.20000000000000284,-0.20000000000000284,1.3999999999999986,-1.3999999999999986,4.0,-4.0,28490,1381466,22582,15422,203538,14268,145160,6765,79777,1047135,4.0,5.0,9.0,0.4444444444444444,0.0,1.0,1.0,0.0,13.0,11.0,24.0,0.5294117647058824,7.0,8.0,15.0,0.4666666666666667,3.0,1.0,4.0,0.75,11.0,10.0,21.0,0.5238095238095238,11.0,9.0,20.0,0.5283018867924528,2.0,3.0,5.0,0.4,2.0,0.0,2.0,1.0,136.0,109.0,245.0,0.5551020408163265
EUW1_6141779467,True,Garen,682,198,0.51010101010101,False,1777,False,3.1052631578947367,2.0,0.5,2,False,FiddleSticks,489,913,0.5049288061336255,False,1708,True,2.4347826086956523,10.0,1.0,1,False,Jayce,287,616,0.4967532467532468,False,1716,False,2.3666666666666667,2.888888888888889,0.0,2,False,Jinx,555,862,0.48607888631090485,False,1661,False,1.5714285714285714,0.0,0.5,0,True,Ashe,607,1643,0.5057821059038344,False,1772,True,3.7083333333333335,0.0,0.5,0,False,KSante,475,1691,0.4991129509166174,False,1674,False,1.2,1.24,0.5,4,False,Graves,168,598,0.5117056856187291,False,1615,False,3.15,3.4545454545454546,0.6666666666666666,3,False,Varus,84,101,0.5742574257425742,False,1797,False,3.666666666666667,3.4285714285714284,0.0,1,False,Caitlyn,459,276,0.4891304347826087,False,1766,False,1.9354838709677418,2.8,1.0,1,True,Zyra,93,572,0.513986013986014,False,1700,False,2.3555555555555556,2.28,0.3333333333333333,3,False,0.0,0.0,3.1000000000000014,-3.1000000000000014,0.29999999999999716,-0.29999999999999716,-0.3999999999999986,0.3999999999999986,-2.299999999999997,2.299999999999997,265405,15586,0,450598,13152,1701,22642,153038,93577,254614,45.0,35.0,80.0,0.5625,2.0,0.0,2.0,1.0,9.0,13.0,22.0,0.4090909090909091,6.0,7.0,13.0,0.46153846153846156,66.0,66.0,132.0,0.5,11.0,25.0,36.0,0.3055555555555556,84.0,74.0,158.0,0.5316455696202531,1.0,3.0,4.0,0.25,36.0,33.0,69.0,0.5217391304347826,231.0,219.0,450.0,0.5133333333333333
EUW1_6124548762,False,Gangplank,720,857,0.5040840140023337,False,1825,False,2.0294117647058827,0.0,0.5,0,True,Olaf,461,292,0.5445205479452054,False,1810,False,3.068965517241379,1.9,0.0,1,False,Sylas,217,1342,0.5059612518628912,False,1600,False,2.0285714285714285,0.0,0.5,0,True,Ashe,299,539,0.5343228200371057,False,1953,True,2.8437499999999996,0.0,0.5,0,False,Renata,90,85,0.43529411764705883,False,1708,False,1.7500000000000002,0.0,0.5,0,True,Sett,403,268,0.5671641791044776,False,1709,False,2.1379310344827585,0.0,0.5,0,True,Shyvana,70,429,0.5128205128205128,False,1801,True,2.7199999999999998,0.0,0.5,0,True,Yone,47,94,0.574468085106383,False,1656,False,2.8437500000000004,0.0,0.5,0,True,Vayne,876,1260,0.503968253968254,False,1685,False,3.782608695652174,9.2,1.0,2,False,Nautilus,393,460,0.5282608695652173,False,2001,False,3.8333333333333335,0.0,0.5,0,False,-2.8999999999999986,2.8999999999999986,1.7000000000000028,-1.7000000000000028,-0.7000000000000028,0.7000000000000028,1.7000000000000028,-1.7000000000000028,4.5,-4.5,363973,0,24708,574,8918,0,104783,1495641,2734,108090,53.0,53.0,106.0,0.5,5.0,4.0,9.0,0.5555555555555556,2.0,3.0,5.0,0.4,14.0,16.0,30.0,0.4666666666666667,12.0,11.0,22.0,0.5263157894736842,3.0,3.0,6.0,0.5,3.0,4.0,7.0,0.42857142857142855,0.0,1.0,1.0,0.0,305.0,221.0,526.0,0.5798479087452472,14.0,22.0,36.0,0.3888888888888889
EUW1_6140589880,True,Renekton,393,496,0.5161290322580645,False,1709,False,1.272727272727273,0.0,0.5,0,False,Nunu,433,691,0.5065123010130246,True,1751,False,3.8800000000000003,3.8800000000000003,0.8,5,False,Quinn,178,698,0.5128939828080229,False,1825,False,5.578947368421053,5.578947368421053,0.8,5,False,Jinx,400,118,0.4576271186440678,False,1567,False,2.2,0.0,0.5,0,False,Nautilus,391,52,0.6346153846153846,False,1600,False,2.5624999999999996,3.5714285714285716,1.0,1,False,KSante,760,528,0.5,False,1716,False,1.5588235294117647,1.8148148148148149,0.5,4,False,Pantheon,105,373,0.5093833780160858,False,1633,False,2.256410256410257,0.0,0.5,0,False,Syndra,73,304,0.5,False,1631,False,2.1372549019607847,2.857142857142857,1.0,1,True,Sivir,186,219,0.5159817351598174,False,1738,False,2.4074074074074074,0.0,0.5,0,False,Yuumi,152,218,0.5458715596330275,False,1713,False,3.25,3.8,0.0,2,False,0.0,0.0,-2.0,2.0,1.5,-1.5,2.0,-2.0,7.799999999999997,-7.799999999999997,28510,33211,423166,8240,134613,5958,27098,26938,36629,51429,1.0,1.0,2.0,0.5,13.0,10.0,23.0,0.5331140350877193,67.0,61.0,128.0,0.5234375,3.0,2.0,5.0,0.6,2.0,1.0,3.0,0.6666666666666666,20.0,14.0,34.0,0.5882352941176471,4.0,5.0,9.0,0.4444444444444444,4.0,2.0,6.0,0.6666666666666666,18.0,12.0,30.0,0.6,31.0,26.0,57.0,0.543859649122807
EUW1_6137390507,False,Darius,629,1649,0.5063674954517889,False,1738,False,0.8181818181818182,0.9473684210526315,0.5,2,False,Mordekaiser,359,792,0.5202020202020202,False,1800,False,1.6944444444444442,0.0,0.5,0,False,Viktor,289,635,0.5244094488188976,False,1859,True,2.206896551724138,0.0,0.5,0,False,Varus,80,274,0.5255474452554745,False,1857,False,4.444444444444445,7.2,1.0,2,False,Nami,304,816,0.5245098039215687,False,2064,False,4.416666666666667,0.0,0.5,0,False,Garen,61,319,0.5360501567398119,False,1904,False,3.578947368421053,11.0,1.0,1,True,Belveth,541,1419,0.51092318534179,False,1916,False,1.342857142857143,0.6923076923076923,0.0,2,False,Zoe,302,157,0.5222929936305732,False,2001,False,1.9600000000000002,0.0,0.5,0,True,Draven,342,555,0.5063063063063064,False,1850,False,1.7105263157894737,1.8214285714285714,0.25,4,False,Bard,390,489,0.5051124744376279,False,1814,False,1.2,0.0,0.5,0,True,1.3999999999999986,-1.3999999999999986,-2.1000000000000014,2.1000000000000014,2.3999999999999986,-2.3999999999999986,0.10000000000000142,-0.10000000000000142,1.1000000000000014,-1.1000000000000014,293342,15427,437145,40400,17926,508039,18676,806950,117650,90922,87.0,98.0,185.0,0.4702702702702703,67.0,59.0,126.0,0.5317460317460317,10.0,7.0,17.0,0.5882352941176471,13.0,8.0,21.0,0.6190476190476191,32.0,22.0,54.0,0.5925925925925926,8.0,6.0,14.0,0.5714285714285714,36.0,32.0,68.0,0.5294117647058824,14.0,10.0,24.0,0.5833333333333334,117.0,103.0,220.0,0.5318181818181819,15.0,12.0,27.0,0.5555555555555556
EUW1_5899883265,True,Camille,233,127,0.5433070866141733,False,1766,False,2.272727272727273,2.4347826086956523,0.5,4,False,Viego,325,621,0.5136876006441223,False,1747,False,1.9428571428571428,0.0,0.5,0,False,Azir,374,211,0.5118483412322274,False,1871,False,2.1714285714285713,0.0,0.5,0,True,Ashe,453,699,0.4892703862660944,False,1675,False,3.2608695652173916,0.0,0.5,0,True,Pyke,384,257,0.5369649805447471,False,1847,False,2.5428571428571423,0.8571428571428571,0.0,1,True,Kled,308,559,0.5348837209302325,False,1973,False,2.1515151515151514,0.0,0.5,0,False,MonkeyKing,522,367,0.5313351498637602,False,1900,False,2.694444444444444,0.0,0.5,0,True,Annie,556,840,0.5035714285714286,False,1987,False,1.787878787878788,0.0,0.5,0,False,Vayne,391,589,0.499151103565365,False,1900,False,2.6315789473684212,0.0,0.5,0,True,Swain,435,32,0.875,False,2001,False,2.466666666666667,0.0,0.5,0,True,0.3999999999999986,-0.3999999999999986,-1.2999999999999972,1.2999999999999972,-2.700000000000003,2.700000000000003,1.7000000000000028,-1.7000000000000028,-2.700000000000003,2.700000000000003,105650,10297,54550,251369,221574,472913,35560,85535,684855,49345,52.0,36.0,88.0,0.5909090909090909,6.0,8.0,14.0,0.42857142857142855,61.0,56.0,117.0,0.5213675213675214,26.0,25.0,51.0,0.5098039215686274,104.0,86.0,190.0,0.5473684210526316,9.0,9.0,18.0,0.5,69.0,36.0,105.0,0.6571428571428571,81.0,62.0,143.0,0.5664335664335665,14.0,20.0,34.0,0.4117647058823529,24.0,18.0,42.0,0.5714285714285714
EUW1_6141764260,False,Fiora,249,287,0.5365853658536586,False,1580,False,2.8461538461538463,2.8461538461538463,1.0,5,False,Zac,310,325,0.5261538461538462,False,1700,False,2.533333333333333,0.0,0.5,0,False,Ahri,515,688,0.48546511627906974,False,1377,False,1.8235294117647056,0.0,0.5,0,True,Ezreal,76,56,0.6428571428571429,False,1447,False,4.5625,0.0,0.5,0,False,Renata,156,80,0.4875,False,1637,True,4.461538461538462,0.0,0.5,0,True,Nasus,61,401,0.5012468827930174,False,1700,False,2.6296296296296293,2.25,0.0,2,True,JarvanIV,266,791,0.5208596713021492,True,1713,False,4.043478260869565,4.043478260869565,0.6,5,False,Zed,485,58,0.46551724137931033,False,1640,False,1.4999999999999998,0.0,0.5,0,False,Kaisa,253,275,0.4909090909090909,True,1509,False,1.25,0.0,0.5,0,False,Amumu,249,111,0.5045045045045045,False,1464,True,1.6923076923076925,0.0,0.5,0,False,-1.5,1.5,1.1000000000000014,-1.1000000000000014,-2.6000000000000014,2.6000000000000014,-3.1000000000000014,3.1000000000000014,1.7000000000000028,-1.7000000000000028,270734,53672,153893,52494,35540,217319,17365,50268,163,29768,121.0,82.0,203.0,0.5960591133004927,51.0,43.0,94.0,0.5425531914893617,3.0,1.0,4.0,0.75,1.0,0.0,1.0,1.0,12.0,11.0,22.0,0.5263157894736842,52.0,44.0,96.0,0.5416666666666666,38.0,27.0,65.0,0.5846153846153846,1.0,4.0,5.0,0.2,11.0,9.0,20.0,0.5185185185185185,3.0,2.0,5.0,0.6
EUW1_6088012920,False,Renekton,483,397,0.491183879093199,False,1700,False,0.8918918918918918,0.0,0.5,0,False,JarvanIV,318,51,0.4117647058823529,False,1413,False,1.7209302325581395,0.0,0.5,0,True,Ahri,230,124,0.5080645161290323,False,1678,False,3.3888888888888884,2.75,1.0,1,False,MissFortune,63,96,0.5625,False,1785,False,2.13953488372093,0.0,0.5,0,False,Pantheon,302,744,0.510752688172043,False,1663,False,2.25,0.0,0.5,0,True,Sett,77,247,0.4979757085020243,True,1624,False,1.7647058823529411,0.0,0.5,0,False,Shyvana,101,274,0.5437956204379562,False,1834,False,1.108695652173913,0.0,0.5,0,True,Orianna,49,242,0.4793388429752066,False,1620,False,3.3666666666666667,0.0,0.5,0,True,Kaisa,615,802,0.4975062344139651,True,1774,False,3.0,0.0,0.5,0,False,Nami,222,76,0.5526315789473685,False,1600,False,2.7741935483870965,2.1666666666666665,0.0,1,False,-2.0,2.0,-1.2999999999999972,1.2999999999999972,2.299999999999997,-2.299999999999997,2.0,-2.0,-1.2999999999999972,1.2999999999999972,14290,19114,9681,8284,41135,15514,3274,128680,24658,52070,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,5.0,6.0,11.0,0.45454545454545453,3.0,0.0,3.0,1.0,8.0,9.0,17.0,0.47058823529411764,17.0,13.0,30.0,0.5666666666666667,3.0,4.0,7.0,0.42857142857142855,13.0,15.0,28.0,0.4642857142857143,17.0,20.0,37.0,0.4594594594594595,1.0,5.0,6.0,0.16666666666666666
EUW1_6141795888,False,Yone,313,1055,0.5033175355450237,False,1660,False,1.3157894736842106,1.6,0.0,1,False,Viego,174,257,0.4708171206225681,False,1707,False,3.3823529411764706,0.0,0.5,0,False,Malzahar,43,138,0.5362318840579711,False,1617,False,1.0,0.9444444444444444,0.5,4,False,Jhin,254,1388,0.5021613832853026,False,1700,False,1.9210526315789473,0.0,0.5,0,False,Karma,637,264,0.4696969696969697,False,1651,False,1.7741935483870968,0.0,0.5,0,False,Darius,446,145,0.47586206896551725,False,1727,False,1.8636363636363633,1.1428571428571428,0.5,2,False,FiddleSticks,451,183,0.5136612021857924,False,1848,False,2.384615384615385,3.5333333333333328,0.6666666666666666,3,False,Qiyana,421,266,0.5112781954887218,False,1679,False,2.2142857142857144,1.777777777777778,0.6666666666666666,3,False,Varus,96,228,0.5,False,1675,False,2.2903225806451615,0.0,0.5,0,False,Thresh,310,341,0.5102639296187683,False,1723,False,3.0869565217391304,2.1818181818181817,0.0,2,False,-0.10000000000000142,0.10000000000000142,-3.3999999999999986,3.3999999999999986,5.600000000000001,-5.600000000000001,0.7999999999999972,-0.7999999999999972,-3.1000000000000014,3.1000000000000014,26567,305234,38276,0,74494,344600,20601,23029,303339,838973,3.0,7.0,10.0,0.3,27.0,15.0,42.0,0.6428571428571429,66.0,49.0,115.0,0.5739130434782609,11.0,22.0,33.0,0.3333333333333333,0.0,4.0,4.0,0.0,23.0,21.0,44.0,0.5227272727272727,72.0,56.0,128.0,0.5625,68.0,61.0,129.0,0.5271317829457365,11.0,9.0,20.0,0.5185185185185185,75.0,61.0,136.0,0.5514705882352942
EUW1_6140813615,True,Jax,372,151,0.4768211920529801,False,1236,False,1.2647058823529411,0.0,0.5,0,False,Viego,323,547,0.5118829981718465,False,1700,False,2.147058823529412,0.0,0.5,0,True,Sylas,842,538,0.5018587360594795,True,1881,True,3.321428571428572,0.0,0.5,0,True,Jhin,214,120,0.5083333333333333,False,1600,False,2.081081081081081,1.826086956521739,0.6666666666666666,3,False,Zilean,255,333,0.5105105105105106,False,1682,False,3.9393939393939394,5.75,1.0,1,False,Garen,389,534,0.50187265917603,True,1600,False,2.620689655172414,0.0,0.5,0,True,Zac,334,16,0.6875,False,1310,False,3.172413793103448,21.0,1.0,1,False,Swain,418,14,0.2857142857142857,False,760,False,2.0,2.4285714285714284,0.5,2,False,Vayne,378,286,0.513986013986014,False,1700,False,1.6666666666666665,1.8571428571428572,1.0,1,True,Seraphine,496,62,0.5483870967741935,False,1275,False,2.5,0.0,0.5,0,False,-3.3999999999999986,3.3999999999999986,-3.5,3.5,0.8999999999999986,-0.8999999999999986,0.3999999999999986,-0.3999999999999986,1.2000000000000028,-1.2000000000000028,321455,24535,31447,98779,118690,74567,93818,57951,45545,47824,9.0,9.0,18.0,0.5,1.0,3.0,4.0,0.25,29.0,21.0,50.0,0.58,21.0,28.0,49.0,0.42857142857142855,22.0,15.0,37.0,0.5945945945945946,1.0,2.0,3.0,0.3333333333333333,11.0,9.0,20.0,0.5283018867924528,12.0,10.0,22.0,0.5240569263955385,11.0,9.0,20.0,0.5185185185185185,11.0,9.0,20.0,0.5236051502145923
EUW1_6141132635,False,Kayle,136,130,0.5384615384615384,False,1100,False,1.794871794871795,0.0,0.5,0,True,Udyr,837,789,0.5107731305449936,False,1737,False,3.814814814814815,0.0,0.5,0,True,Ziggs,421,371,0.5013477088948787,False,1200,False,3.772727272727273,0.0,0.5,0,True,Nilah,129,56,0.35714285714285715,False,400,False,1.3636363636363635,0.0,0.5,0,True,Nami,64,81,0.49382716049382713,False,1040,False,1.4807692307692306,0.0,0.5,0,True,Camille,202,902,0.49445676274944567,False,1164,False,2.357142857142857,4.0,1.0,1,True,Amumu,172,439,0.4988610478359909,False,551,False,1.5333333333333334,1.6333333333333335,0.3333333333333333,3,False,Syndra,624,1188,0.5025252525252525,False,1363,False,2.4705882352941178,0.0,0.5,0,True,Ashe,199,128,0.4609375,False,823,False,3.1764705882352944,0.0,0.5,0,False,Renata,256,537,0.5121042830540037,False,814,False,2.5277777777777777,0.0,0.5,0,True,1.2000000000000028,-1.2000000000000028,-0.20000000000000284,0.20000000000000284,2.3999999999999986,-2.3999999999999986,-0.10000000000000142,0.10000000000000142,1.0,-1.0,69781,35987,19115,229480,3697,9589,12901,190181,2730,13623,8.0,2.0,10.0,0.8,13.0,10.0,23.0,0.5331140350877193,13.0,11.0,24.0,0.5294117647058824,2.0,0.0,2.0,1.0,12.0,11.0,22.0,0.5263157894736842,19.0,22.0,41.0,0.4634146341463415,9.0,11.0,20.0,0.45,1.0,1.0,2.0,0.5,8.0,3.0,11.0,0.7272727272727273,11.0,9.0,20.0,0.5236051502145923
EUW1_6140134272,False,Maokai,174,175,0.5257142857142857,False,1530,False,2.7428571428571433,0.0,0.5,0,True,Nocturne,323,515,0.5087378640776699,False,1348,True,3.9200000000000004,0.0,0.5,0,False,Lux,463,543,0.5009208103130756,False,1759,True,3.21875,0.0,0.5,0,True,Varus,722,1032,0.5038759689922481,False,2300,False,2.2500000000000004,2.2222222222222223,0.5,4,False,Heimerdinger,392,194,0.5309278350515464,False,1704,False,3.0434782608695654,3.0,1.0,2,False,Fiora,292,477,0.5157232704402516,False,1406,False,2.2800000000000002,1.5,0.0,1,True,Khazix,364,54,0.5555555555555556,False,1601,True,3.1212121212121215,0.0,0.5,0,True,Cassiopeia,424,376,0.5398936170212766,False,1632,False,2.8064516129032255,0.0,0.5,0,True,MissFortune,424,10,0.8,False,1340,True,2.870967741935484,1.375,0.0,1,False,Syndra,316,311,0.4919614147909968,False,2000,False,3.724137931034483,3.230769230769231,1.0,4,False,1.6000000000000014,-1.6000000000000014,1.8999999999999986,-1.8999999999999986,-0.20000000000000284,0.20000000000000284,-3.3999999999999986,3.3999999999999986,2.799999999999997,-2.799999999999997,17741,152691,31919,527471,31155,262175,85467,11898,11223,21695,12.0,10.0,22.0,0.525949975949976,17.0,16.0,33.0,0.5151515151515151,7.0,8.0,15.0,0.4666666666666667,12.0,14.0,26.0,0.46153846153846156,12.0,11.0,22.0,0.5263157894736842,48.0,39.0,87.0,0.5517241379310345,11.0,9.0,20.0,0.5283018867924528,49.0,40.0,89.0,0.550561797752809,0.0,2.0,2.0,0.0,11.0,9.0,20.0,0.5236051502145923
EUW1_6141793085,True,Graves,243,982,0.4938900203665988,True,1629,False,2.3703703703703702,2.3703703703703702,0.4,5,False,Ekko,67,161,0.5527950310559007,False,1418,False,3.172413793103448,3.352941176470588,0.3333333333333333,3,False,Qiyana,497,334,0.5419161676646707,False,1657,False,2.236842105263158,0.0,0.5,0,False,Lillia,554,1237,0.5109135004042037,True,1630,False,1.975609756097561,1.975609756097561,0.6,5,False,Pyke,168,578,0.5034602076124568,False,1642,False,2.7647058823529416,2.7647058823529416,0.6,5,False,Sejuani,75,83,0.5301204819277109,False,1675,False,1.9090909090909094,1.9230769230769231,0.25,4,False,Belveth,181,189,0.5714285714285714,False,1605,False,2.7894736842105265,0.0,0.5,0,False,Malzahar,662,60,0.4,False,1455,False,2.8275862068965516,0.0,0.5,0,False,Kaisa,321,63,0.42857142857142855,False,1501,False,3.1428571428571432,2.0,1.0,1,False,Bard,239,16,0.5,False,1151,False,2.0294117647058827,4.0,1.0,1,False,-0.7999999999999972,0.7999999999999972,-0.7999999999999972,0.7999999999999972,-5.600000000000001,5.600000000000001,0.8999999999999986,-0.8999999999999986,0.7000000000000028,-0.7000000000000028,12941,10562,22974,3861,41865,33938,67243,88430,209620,93165,9.0,17.0,26.0,0.34615384615384615,22.0,8.0,30.0,0.7333333333333333,11.0,5.0,16.0,0.6875,53.0,59.0,112.0,0.4732142857142857,106.0,55.0,161.0,0.6583850931677019,8.0,8.0,16.0,0.5,1.0,0.0,1.0,1.0,7.0,7.0,14.0,0.5,8.0,7.0,15.0,0.5333333333333333,9.0,8.0,17.0,0.5294117647058824
EUW1_6120880246,True,Gragas,292,426,0.5023474178403756,False,1862,False,1.4285714285714284,0.0,0.5,0,True,Udyr,114,352,0.5397727272727273,False,1700,False,1.864864864864865,2.0500000000000003,0.6666666666666666,3,False,Fizz,46,147,0.5306122448979592,False,1600,False,2.230769230769231,0.0,0.5,0,False,Caitlyn,312,118,0.4745762711864407,False,1713,False,1.864864864864865,0.0,0.5,0,True,Blitzcrank,364,107,0.4485981308411215,False,1628,False,1.7142857142857142,2.7142857142857144,1.0,1,True,Nasus,783,1226,0.49510603588907015,False,1275,False,2.35,0.0,0.5,0,True,Ekko,214,1713,0.5084646818447168,True,1753,False,1.595238095238095,0.0,0.5,0,False,Varus,312,219,0.5342465753424658,False,1772,False,1.5348837209302328,0.0,0.5,0,True,Sivir,84,91,0.4945054945054945,False,1724,False,5.0,4.8,1.0,1,False,Soraka,263,219,0.5342465753424658,False,1641,False,2.303030303030303,2.3125000000000004,0.3333333333333333,3,False,-3.3999999999999986,3.3999999999999986,0.7999999999999972,-0.7999999999999972,1.2000000000000028,-1.2000000000000028,0.3999999999999986,-0.3999999999999986,1.8999999999999986,-1.8999999999999986,2299,218,125010,17364,2786,11564,80809,15623,112091,622558,0.0,0.0,0.0,0.5,97.0,56.0,153.0,0.6339869281045751,1.0,4.0,5.0,0.2,0.0,0.0,0.0,0.5,19.0,14.0,33.0,0.5757575757575758,0.0,0.0,0.0,0.5,9.0,8.0,17.0,0.5294117647058824,7.0,8.0,15.0,0.4666666666666667,4.0,7.0,11.0,0.36363636363636365,69.0,44.0,113.0,0.6106194690265486
EUW1_6140990771,True,Yone,327,353,0.5014164305949008,False,1229,False,1.6666666666666665,0.0,0.5,0,False,Ekko,201,916,0.4978165938864629,False,1060,False,4.437499999999999,18.0,1.0,1,False,JarvanIV,133,186,0.46236559139784944,False,1575,False,3.5,5.25,1.0,3,False,Samira,584,245,0.5510204081632653,False,1325,False,3.1666666666666665,28.0,1.0,1,True,Leona,400,16,0.5625,False,675,False,5.055555555555555,19.5,1.0,2,True,Gangplank,133,255,0.5019607843137255,False,813,False,1.5750000000000002,1.5750000000000002,0.4,5,False,Rammus,184,267,0.5580524344569289,False,1227,False,2.7407407407407405,0.0,0.5,0,True,Annie,145,29,0.5862068965517241,False,1247,True,1.7608695652173918,1.4666666666666666,0.0,1,True,Jhin,264,233,0.5236051502145923,False,1714,False,3.538461538461538,3.272727272727273,0.0,2,False,Nautilus,196,217,0.4700460829493088,False,1200,False,3.05,10.5,0.5,2,False,0.10000000000000142,-0.10000000000000142,1.6000000000000014,-1.6000000000000014,-0.29999999999999716,0.29999999999999716,-0.29999999999999716,0.29999999999999716,3.8999999999999986,-3.8999999999999986,48324,123290,27548,13633,28485,0,42643,21136,188366,18200,6.0,16.0,22.0,0.2727272727272727,11.0,8.0,19.0,0.5789473684210527,3.0,6.0,9.0,0.3333333333333333,12.0,10.0,22.0,0.5454545454545454,0.0,0.0,0.0,0.5,74.0,59.0,133.0,0.556390977443609,0.0,0.0,0.0,0.5,12.0,10.0,22.0,0.5240569263955385,48.0,30.0,78.0,0.6153846153846154,9.0,9.0,18.0,0.5
